,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
228,YGR240C-A,42.18255949,1.245241224,0.209926287,5.871676124,4.31E-09,1.56E-08,S000028551,YGR240C-A,201,Uncharacterized,chrVII,974577,974777,-1,Putative protein of unknown function; identified by fungal homology and RT-PCR
229,YGR243W,90.31473273,2.78351829,0.248459763,10.97772178,4.89E-28,5.66E-27,S000003475,MPC3,441,Verified,chrVII,977336,977776,1,"Highly conserved subunit of the mitochondrial pyruvate carrier (MPC); expressed during growth on nonfermentable carbon sources, and heterodimerizes with Mpc1p to form the respiratory isoform of MPC; MPC localizes to the mitochondrial inner membrane and mediates pyruvate uptake; MPC3 paralog, MPC2, heterodimerizes with Mpc1p to form the fermentative MPC isoform; protein abundance increases in response to DNA replication stress"
230,YGR248W,172.5963681,1.431515009,0.189015932,7.553065734,4.25E-14,2.34E-13,S000003480,SOL4,768,Verified,chrVII,985972,986739,1,"6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog, SOL3, that arose from the whole genome duplication"
231,YGR254W,26105.97409,1.242363236,0.234104187,5.306756394,1.12E-07,3.52E-07,S000003486,ENO1,1314,Verified,chrVII,1000927,1002240,1,"Enolase I, a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression repressed in response to glucose; protein abundance increases in response to DNA replication stress; N-terminally propionylated in vivo; ENO1 has a paralog, ENO2, that arose from the whole genome duplication"
232,YGR256W,161.788491,1.379486261,0.172190273,7.99809549,1.26E-15,7.72E-15,S000003488,GND2,1479,Verified,chrVII,1004624,1006102,1,"6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog, GND1, that arose from the whole genome duplication"
233,YGR259C,67.34540984,2.360707864,0.247232437,9.344050781,9.27E-21,7.44E-20,S000003491,YGR259C,441,Dubious,chrVII,1012481,1012921,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W"
234,YGR267C,1215.318284,1.22304477,0.089063792,13.72936085,6.77E-43,1.41E-41,S000003499,FOL2,732,Verified,chrVII,1025004,1025735,-1,"GTP-cyclohydrolase I, catalyzes first step in folic acid biosynthesis; human homolog GCH1 is implicated in dopa-responsive dystonia (DRD), and can complement yeast null mutant"
235,YGR268C,245.5915184,1.036578302,0.128178589,8.079228497,6.52E-16,4.05E-15,S000003500,HUA1,597,Verified,chrVII,1026057,1026653,-1,Cytoplasmic protein containing a zinc finger domain; sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly
236,YGR281W,10074.70685,3.433046116,0.141776795,24.2083091,1.82E-129,4.74E-127,S000003513,YOR1,4434,Verified,chrVII,1052824,1057257,1,Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)
237,YGR288W,258.8586331,1.906768504,0.207171463,9.186720067,4.05E-20,3.16E-19,S000003520,MAL13,1422,Verified,chrVII,1070293,1071714,1,MAL-activator protein; part of complex locus MAL1; nonfunctional in genomic reference strain S288C
238,YHL021C,656.3068519,1.282633438,0.098463023,13.01856428,9.60E-39,1.70E-37,S000001013,AIM17,1398,Verified,chrVIII,64462,65859,-1,"Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss"
239,YHL022C,59.91990416,1.80095296,0.221656318,7.977695683,1.49E-15,9.07E-15,S000001014,SPO11,1197,Verified,chrVIII,62961,64157,-1,Meiosis-specific protein that initiates meiotic recombination; initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction; required for homologous chromosome pairing and synaptonemal complex formation
240,YHL035C,2374.298263,1.717036005,0.168794251,10.17349087,2.60E-24,2.49E-23,S000001027,VMR1,4779,Verified,chrVIII,27978,32756,-1,"Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog, YBT1, that arose from the whole genome duplication"
241,YHL040C,1719.136153,1.028451187,0.197892922,5.199740992,2.00E-07,6.13E-07,S000001032,ARN1,1884,Verified,chrVIII,19088,20971,-1,"ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin, ferrirhodin, and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress"
242,YHL042W,48.307975,1.732799627,0.242762764,7.032624805,2.03E-12,9.82E-12,S000001034,YHL042W,453,Uncharacterized,chrVIII,15667,16119,1,"Protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; SWAT-GFP and mCherry fusion proteins localize to the vacuole"
243,YHL043W,70.35363178,1.483283055,0.197837526,7.441142227,9.98E-14,5.33E-13,S000001035,ECM34,513,Verified,chrVIII,14901,15413,1,"Protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; SWAT-GFP, seamless-GFP and mCherry C-terminal fusion proteins localize to the cytosol"
244,YHL044W,161.5743883,1.781649643,0.163167963,10.8738678,1.54E-27,1.76E-26,S000001036,YHL044W,708,Uncharacterized,chrVIII,13565,14272,1,Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern
245,YHL045W,8.121027048,1.861603645,0.435495562,3.840629631,0.000122719,0.000278794,S000001037,YHL045W,348,Dubious,chrVIII,12502,12849,1,Putative protein of unknown function; not an essential gene
246,YHL046W-A,204.743701,1.346213441,0.32051598,4.230628746,2.33E-05,5.74E-05,S000028775,YHL046W-A,327,Dubious,chrVIII,9981,10307,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF ARN2/YHL047C"
247,YHL047C,3265.573371,1.471368023,0.311470133,4.755927268,1.98E-06,5.48E-06,S000001039,ARN2,1863,Verified,chrVIII,8351,10213,-1,Transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to the siderophore triacetylfusarinine C
248,YHR014W,48.05999454,1.094764893,0.246142303,4.424240762,9.68E-06,2.48E-05,S000001056,SPO13,876,Verified,chrVIII,132047,132922,1,Meiotic regulator; involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II; anaphase-promoting complex (APC) substrate that is degraded during anaphase I; expressed only in meiotic cells
249,YHR018C,7178.679807,4.021759642,0.156540237,25.6823141,1.84E-145,9.60E-143,S000001060,ARG4,1392,Verified,chrVIII,140011,141402,-1,Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway
250,YHR029C,1818.797494,4.177181669,0.207601186,20.07727072,1.17E-89,9.85E-88,S000001071,YHI9,885,Verified,chrVIII,167677,168561,-1,"Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily, though most likely not involved in phenazine production"
251,YHR044C,109.3607515,1.262229895,0.173865392,7.236575588,4.60E-13,2.32E-12,S000001086,DOG1,741,Verified,chrVIII,194068,194808,-1,"2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases; confers 2-deoxyglucose resistance when overexpressed; DOG1 has a paralog, DOG2, that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S. cerevisiae, S. paradoxus, and S. mikatae"
252,YHR071W,2588.31382,2.781388235,0.161025905,17.26568046,8.53E-67,3.55E-65,S000001113,PCL5,690,Verified,chrVIII,237004,237693,1,"Cyclin; interacts with and phosphorylated by Pho85p cyclin-dependent kinase (Cdk), induced by Gcn4p at level of transcription, specifically required for Gcn4p degradation, may be sensor of cellular protein biosynthetic capacity"
253,YHR122W,448.0191063,1.425429075,0.188878686,7.541551058,4.64E-14,2.54E-13,S000001164,CIA2,696,Verified,chrVIII,353625,354320,1,"Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Met18p that directs Fe-S cluster incorporation and maturation of a subset of proteins involved in methionine biosynthesis, DNA replication and repair, transcription, and telomere maintenance; ortholog of human FAM96B"
254,YHR137W,752.3801268,1.716380261,0.179128798,9.564419495,1.13E-21,9.44E-21,S000001179,ARO9,1542,Verified,chrVIII,375709,377250,1,"Aromatic aminotransferase II; catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"
255,YHR139C,73.15155101,1.655735159,0.238265866,6.892004753,5.50E-12,2.59E-11,S000001181,SPS100,981,Verified,chrVIII,378219,379199,-1,"Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin; SPS100 has a paralog, YGP1, that arose from the whole genome duplication"
256,YHR139C-A,17.92929591,1.515938363,0.349104849,4.21314284,2.52E-05,6.17E-05,S000003533,YHR139C-A,312,Uncharacterized,chrVIII,380108,380419,-1,Putative protein of unknown function; conserved across S. cerevisiae strains
257,YHR140W,473.514634,3.47445489,0.238127745,14.49345747,1.33E-47,3.16E-46,S000001182,YHR140W,720,Uncharacterized,chrVIII,380572,381291,1,Putative integral membrane protein of unknown function
258,YHR161C,885.6729447,1.993491258,0.148626307,13.40412193,5.72E-41,1.10E-39,S000001204,YAP1801,1914,Verified,chrVIII,420373,422286,-1,"Protein of the AP180 family, involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1801 has a paralog, YAP1802, that arose from the whole genome duplication"
259,YHR162W,3214.107504,2.799856353,0.155543177,17.99174234,2.26E-72,1.10E-70,S000001205,MPC2,390,Verified,chrVIII,423072,423461,1,"Highly conserved subunit of the mitochondrial pyruvate carrier (MPC); expressed during growth on fermentable carbon sources, and heterodimerizes with Mpc1p to form the fermentative isoform of MPC; MPC localizes to the mitochondrial inner membrane and mediates pyruvate uptake; MPC2 paralog, MPC3, heterodimerizes with Mpc1p to form the respiratory MPC isoform"
260,YHR180W,84.97876051,1.296264231,0.220988269,5.844853903,5.07E-09,1.82E-08,S000001223,YHR180W,492,Uncharacterized,chrVIII,465178,465669,1,Putative protein of unknown function; conserved among S. cerevisiae strains
261,YHR189W,120.5604647,1.296562011,0.174393623,7.411937531,1.24E-13,6.61E-13,S000001232,PTH1,573,Verified,chrVIII,484028,484600,1,"One of two mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium; see also PTH2"
262,YHR209W,197.6813022,1.009310661,0.133610991,7.548656442,4.40E-14,2.42E-13,S000001252,CRG1,876,Verified,chrVIII,519437,520312,1,S-AdoMet-dependent methyltransferase involved in lipid homeostasis; mediates resistance to a drug cantharidin
263,YHR214W,297.6711883,1.671565923,0.188320745,8.861394972,7.90E-19,5.82E-18,S000001257,YHR214W,612,Uncharacterized,chrVIII,541651,542262,1,"Putative protein of unknown function; predicted to be a glycosylphosphatidylinositol-modified (GPI) protein; YHR214W has a paralog, YAR066W, that arose from a segmental duplication"
264,YHR214W-A,348.0702246,1.474528049,0.167673891,8.782422943,1.60E-18,1.15E-17,S000003535,YHR214W-A,486,Dubious,chrVIII,543008,543493,1,"Dubious open reading frame; induced by zinc deficiency; YHR214W-A has a paralog, YAR068W, that arose from a segmental duplication"
265,YIL007C,122.5060748,1.038568933,0.132215671,7.833456829,4.75E-15,2.79E-14,S000001269,NAS2,663,Verified,chrIX,342994,343656,-1,Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); non-essential gene; interacts with Rpn4p; protein abundance increases in response to DNA replication stress; ortholog of human p27
266,YIL028W,33.44570659,1.511303413,0.298443883,4.992760962,5.95E-07,1.75E-06,S000001290,YIL028W,399,Dubious,chrIX,302100,302498,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
267,YIL029C,58.98368208,1.947530757,0.241476092,7.973149083,1.55E-15,9.40E-15,S000001291,EMA17,429,Uncharacterized,chrIX,300829,301257,-1,"Putative protein of unknown function; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YIL029C has a paralog, YPR071W, that arose from a single-locus duplication"
268,YIL045W,178.1522301,1.721649048,0.141154137,12.15232542,5.58E-34,8.38E-33,S000001307,PIG2,1617,Verified,chrIX,271161,272777,1,"Putative type-1 protein phosphatase targeting subunit; tethers Glc7p type-1 protein phosphatase to Gsy2p glycogen synthase; PIG2 has a paralog, GIP2, that arose from the whole genome duplication"
269,YIL056W,2303.47394,2.500172709,0.160025983,15.61618112,5.65E-55,1.71E-53,S000001318,VHR1,1923,Verified,chrIX,249991,251913,1,"Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog, VHR2, that arose from the whole genome duplication"
270,YIL060W,74.38944077,1.103971258,0.221459135,4.97308534,6.59E-07,1.93E-06,S000001322,YIL060W,435,Verified,chrIX,246392,246826,1,Mitochondrial protein of unknown function; required for respiratory growth; mutant accumulates less glycogen than does wild type; null mutation results in a decrease in plasma membrane electron transport; YIL060W is not an essential gene
