,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
203,YGR187C,421.102329,-1.143956667,0.10501099,-10.89119101,1.27E-27,1.46E-26,S000003419,HGH1,1185,Verified,chrVII,870232,871416,-1,Nonessential protein of unknown function; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; similar to mammalian BRP16 (Brain protein 16); relative distribution to the nucleus increases upon DNA replication stress
204,YGR200C,919.6982229,-1.595290631,0.074171093,-21.50160902,1.50E-102,2.00E-100,S000003432,ELP2,2367,Verified,chrVII,899904,902270,-1,Subunit of Elongator complex; binds to microtubules via conserved alkaline residues; has two seven-bladed WD40 &#946; propellers; Elongator complex is required for modification of wobble nucleosides in tRNA; target of Kluyveromyces lactis zymocin
205,YGR211W,816.6890872,-2.089088831,0.154233921,-13.53868418,9.24E-42,1.83E-40,S000003443,ZPR1,1461,Verified,chrVII,915241,916701,1,"Essential protein with two zinc fingers; present in nucleus of growing cells, relocates to cytoplasm in starved cells via a process mediated by Cpr1p; binds translation elongation factor eEF-1 (Tef1p); relative distribution to nucleus increases upon DNA replication stress; human ZPR1 gene can complement yeast by allowing growth during down-regulation of yeast zpr1"
206,YGR228W,31.07799028,-1.033915217,0.292806485,-3.514196625,0.000441086,0.000927441,S000003460,YGR228W,345,Dubious,chrVII,949365,949709,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SMI1/YGR229C"
207,YGR229C,801.021219,-1.265456548,0.123341983,-10.25831927,1.09E-24,1.05E-23,S000003461,SMI1,1518,Verified,chrVII,949382,950899,-1,Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity
208,YGR233C,958.2399073,-1.139520706,0.109158832,-10.43750352,1.67E-25,1.70E-24,S000003465,PHO81,3537,Verified,chrVII,954674,958210,-1,Cyclin-dependent kinase (CDK) inhibitor; regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p; relative distribution to the nucleus increases upon DNA replication stress
209,YGR234W,2330.201185,-2.666792246,0.238366479,-11.17483143,5.42E-29,6.56E-28,S000003466,YHB1,1200,Verified,chrVII,959904,961103,1,"Nitric oxide oxidoreductase; flavohemoglobin that plays role in oxidative and nitrosative stress responses; protects against nitration of cellular targets and against cell growth inhibition under aerobic or anaerobic conditions; yeast flavohemoglobin Yhb1p and human homolog neuroglobin NGB protect cells against alpha-synuclein cytotoxicity and aggregate formation; protein increases in abundance, relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
210,YGR245C,673.0512245,-3.419271334,0.145431404,-23.41864354,2.76E-121,6.16E-119,S000003477,SDA1,2304,Verified,chrVII,979765,982068,-1,Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis
211,YGR271C-A,104.0078875,-1.624109419,0.236030134,-6.864896697,6.65E-12,3.11E-11,S000007608,EFG1,702,Verified,chrVII,1037800,1038501,-1,Essential protein required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus
212,YGR280C,260.6421374,-1.196620715,0.202967252,-5.895450164,3.74E-09,1.36E-08,S000003512,PXR1,816,Verified,chrVII,1050910,1051725,-1,"Essential protein involved in rRNA and snoRNA maturation; competes with TLC1 RNA for binding to Est2p, suggesting a role in negative regulation of telomerase; human homolog inhibits telomerase; contains a G-patch RNA interacting domain"
213,YGR285C,3351.255494,-1.674736797,0.172340668,-9.71763967,2.54E-22,2.21E-21,S000003517,ZUO1,1302,Verified,chrVII,1061852,1063153,-1,Ribosome-associated chaperone; zuotin functions in ribosome biogenesis and as a chaperone for nascent polypeptide chains in partnership with Ssz1p and SSb1/2; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p; human gene DNAJC2 can partially complement yeast zuo1 null mutant
214,YGR286C,820.2957593,-1.087688962,0.18481759,-5.898226834,3.67E-09,1.34E-08,S000003518,BIO2,1128,Verified,chrVII,1063813,1064940,-1,"Biotin synthase; catalyzes the conversion of dethiobiotin to biotin, which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant"
215,YHL011C,1305.378344,-1.489760603,0.097042236,-15.34975848,3.56E-53,1.01E-51,S000001003,PRS3,963,Verified,chrVIII,80654,81616,-1,"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"
216,YHL013C,116.9929379,-1.716732816,0.179760857,-9.513238394,1.85E-21,1.53E-20,S000001005,OTU2,924,Verified,chrVIII,77430,78353,-1,"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress"
217,YHL026C,186.6753889,-1.677118061,0.143142673,-11.68802376,1.47E-31,1.99E-30,S000001018,YHL026C,948,Uncharacterized,chrVIII,53219,54166,-1,"Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery, while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)"
218,YHL028W,336.4811029,-1.083542608,0.152610942,-7.095919464,1.28E-12,6.31E-12,S000001020,WSC4,1818,Verified,chrVIII,48763,50580,1,Endoplasmic reticulum (ER) membrane protein; involved in the translocation of soluble secretory proteins and insertion of membrane proteins into the ER membrane; may also have a role in the stress response but has only partial functional overlap with WSC1-3
219,YHL039W,496.8251667,-1.540660015,0.093427119,-16.4811553,5.01E-61,1.81E-59,S000001031,EFM1,1758,Verified,chrVIII,21783,23540,1,Lysine methyltransferase; involved in the monomethylation of eEF1A (Tef1p/Tef2p); SET-domain family member; predicted involvement in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
220,YHR040W,131.1213008,-1.430610462,0.158784319,-8.990564336,2.46E-19,1.85E-18,S000001082,BCD1,1101,Verified,chrVIII,187924,189024,1,Essential protein required for the accumulation of box C/D snoRNA
221,YHR049C-A,28.35176483,-1.022623297,0.276668669,-3.674478815,0.000238335,0.000521005,S000003532,YHR049C-A,297,Dubious,chrVIII,207234,207530,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
222,YHR049W,538.0218041,-1.193428819,0.070548014,-16.91008151,3.79E-64,1.46E-62,S000001091,FSH1,732,Verified,chrVIII,206462,207193,1,Putative serine hydrolase; localizes to both the nucleus and cytoplasm; sequence is similar to S. cerevisiae Fsh2p and Fsh3p and the human candidate tumor suppressor OVCA2
223,YHR052W,442.4224117,-2.278725722,0.149506245,-15.22004727,2.60E-52,7.02E-51,S000001094,CIC1,1131,Verified,chrVIII,210848,211978,1,Essential protein that interacts with proteasome components; has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles
224,YHR062C,184.7352346,-1.227459515,0.116329491,-10.53923062,5.70E-26,5.99E-25,S000001104,RPP1,882,Verified,chrVIII,222877,223758,-1,"Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia"
225,YHR063W-A,300.8056402,-1.255647728,0.167000445,-7.516147515,5.64E-14,3.07E-13,S000028778,YHR063W-A,336,Dubious,chrVIII,225442,225777,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF SSZ1/YHR064C"
226,YHR064C,4863.7344,-1.171907879,0.142309744,-8.235023185,1.80E-16,1.15E-15,S000001106,SSZ1,1617,Verified,chrVIII,225525,227141,-1,Hsp70 protein that interacts with Zuo1p (a DnaJ homolog); interacts with Zuo1p to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP
227,YHR065C,409.5420936,-1.423798493,0.119499769,-11.90930754,1.06E-32,1.50E-31,S000001107,RRP3,1506,Verified,chrVIII,227532,229037,-1,"Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity"
228,YHR066W,297.2886725,-3.063116776,0.185840652,-16.35791807,3.82E-60,1.35E-58,S000001108,SSF1,1362,Verified,chrVIII,229335,230696,1,"Constituent of 66S pre-ribosomal particles; required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family; SSF1 has a paralog, SSF2, that arose from the whole genome duplication"
229,YHR070C-A,71.35753865,-1.377249186,0.19516393,-7.033509402,2.01E-12,9.76E-12,S000028780,YHR070C-A,411,Dubious,chrVIII,236102,236512,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene TRM5/YHR070W"
230,YHR070W,366.942132,-1.240004866,0.094204036,-13.15653986,1.56E-39,2.87E-38,S000001112,TRM5,1500,Verified,chrVIII,234881,236380,1,"tRNA(m(1)G37)methyltransferase; methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; localized to both cytoplasm and mitochondria, and modifies both cytoplasmic and mitochondrial tRNAs; mutations in human ortholog TRMT5 are associated with skeletal muscle respiratory chain deficiencies, and trm5 mutations analogous to disease mutations decrease respiration"
231,YHR085W,133.1741512,-1.789590911,0.159141508,-11.19987833,4.08E-29,4.98E-28,S000001127,IPI1,1005,Verified,chrVIII,276764,277768,1,Component of the Rix1 complex and possibly pre-replicative complexes; required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-replicative complex (pre-RC) formation and maintenance during DNA replication licensing; relocalizes to the cytosol in response to hypoxia; essential gene
232,YHR088W,212.5762305,-2.131104884,0.16448561,-12.91134992,3.88E-38,6.67E-37,S000001130,RPF1,888,Verified,chrVIII,281495,282382,1,"Protein involved in assembly and export of the large ribosomal subunit; nucleolar protein; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif, which is thought to bind RNA"
233,YHR089C,1056.99809,-1.695211592,0.1348201,-12.57118328,3.04E-36,4.85E-35,S000001131,GAR1,618,Verified,chrVIII,282681,283298,-1,Protein component of the H/ACA snoRNP pseudouridylase complex; involved in the modification and cleavage of the 18S pre-rRNA
234,YHR092C,1713.805935,-1.709359354,0.261817956,-6.542208088,6.06E-11,2.60E-10,S000001134,HXT4,1731,Verified,chrVIII,287081,288811,-1,"High-affinity glucose transporter; member of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose; HXT4 has a paralog, HXT7, that arose from the whole genome duplication"
235,YHR094C,1920.802303,-1.149996943,0.132005467,-8.711963921,2.99E-18,2.11E-17,S000001136,HXT1,1713,Verified,chrVIII,290913,292625,-1,"Low-affinity glucose transporter of the major facilitator superfamily; expression is induced by Hxk2p in the presence of glucose and repressed by Rgt1p when glucose is limiting; HXT1 has a paralog, HXT6, what arose from the whole genome duplication"
236,YHR127W,116.3352385,-1.005959183,0.17444118,-5.761480693,8.34E-09,2.95E-08,S000001169,YHR127W,732,Verified,chrVIII,360913,361644,1,Protein of unknown function; localizes to the nucleus; required for asymmetric localization of Kar9p during mitosis
237,YHR128W,1200.41271,-1.216160189,0.128610965,-9.455066134,3.23E-21,2.64E-20,S000001170,FUR1,651,Verified,chrVIII,362115,362765,1,Uracil phosphoribosyltransferase; synthesizes UMP from uracil; involved in the pyrimidine salvage pathway
238,YHR136C,218.0813515,-1.298528611,0.124512888,-10.41369786,2.15E-25,2.16E-24,S000001178,SPL2,447,Verified,chrVIII,374654,375100,-1,Protein with similarity to cyclin-dependent kinase inhibitors; downregulates low-affinity phosphate transport during phosphate limitation by targeting Pho87p to the vacuole; upstream region harbors putative hypoxia response element (HRE) cluster; overproduction suppresses a plc1 null mutation; promoter shows an increase in Snf2p occupancy after heat shock; GFP-fusion protein localizes to the cytoplasm
239,YHR146W,664.8674105,-1.104818358,0.171291713,-6.450611828,1.11E-10,4.68E-10,S000001189,CRP1,1398,Verified,chrVIII,390300,391697,1,"Protein that binds to cruciform DNA structures; CRP1 has a paralog, MDG1, that arose from the whole genome duplication"
240,YHR148W,142.0237939,-1.866705506,0.190715736,-9.754549404,1.76E-22,1.55E-21,S000001191,IMP3,552,Verified,chrVIII,393534,394085,1,"Component of the SSU processome; SSU processome is required for pre-18S rRNA processing, essential protein that interacts with Mpp10p and mediates interactions of Imp4p and Mpp10p with U3 snoRNA"
241,YHR149C,422.2591083,-1.595703582,0.098817685,-16.13498518,1.45E-58,4.92E-57,S000001192,SKG6,2205,Verified,chrVIII,394455,396659,-1,"Integral membrane protein; localizes primarily to growing sites such as the bud tip or the cell periphery; potential Cdc28p substrate; Skg6p interacts with Zds1p and Zds2p; SKG6 has a paralog, TOS2, that arose from the whole genome duplication"
